Name	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
NZ_CP118384	NA	NZ_CP118384.1	24721	26190	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	490	491	99.80	94.29	490	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
NZ_CP118384	NA	NZ_CP118384.1	137886	138311	-	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	142	144	98.61	92.96	142	CAA77320.1	mercury resistance transcriptional regulator MerR	NA	NA
NZ_CP118384	NA	NZ_CP118384.1	138774	140456	+	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	561	561	100.00	93.23	561	ACU65296.1	mercury(II) reductase	NA	NA
NZ_CP118384	NA	NZ_CP118384.1	140839	141072	+	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	78	78	100.00	96.15	78	AAC38236.1	broad-spectrum mercury transporter MerE	NA	NA
NZ_CP118385	NA	NZ_CP118385.1	5895	6572	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100.00	97.79	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
NZ_CP118385	NA	NZ_CP118385.1	6568	8037	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	490	491	99.80	97.35	490	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
NZ_CP118385	NA	NZ_CP118385.1	8294	8722	+	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTX	143	143	100.00	91.61	143	AAD11743.1	silver-binding protein SilE	NA	NA
NZ_CP118386	NA	NZ_CP118386.1	1167	2045	+	blaKPC-3	carbapenem-hydrolyzing class A beta-lactamase KPC-3	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004152396.1	carbapenem-hydrolyzing class A beta-lactamase KPC-3	NA	NA
NZ_CP118391	NA	NZ_CP118391.1	4027	4497	+	dfrA14	trimethoprim-resistant dihydrofolate reductase DfrA14	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	157	157	100.00	100.00	157	WP_004201280.1	trimethoprim-resistant dihydrofolate reductase DfrA14	NA	NA
NZ_CP118391	NA	NZ_CP118391.1	27748	28929	-	tet(D)	tetracycline efflux MFS transporter Tet(D)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	394	394	100.00	100.00	394	WP_001039466.1	tetracycline efflux MFS transporter Tet(D)	NA	NA
NZ_CP118391	NA	NZ_CP118391.1	34182	35039	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
NZ_CP118391	NA	NZ_CP118391.1	36740	37393	+	qnrS1	quinolone resistance pentapeptide repeat protein QnrS1	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	218	218	100.00	100.00	218	WP_001516695.1	quinolone resistance pentapeptide repeat protein QnrS1	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	23796	25265	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	490	491	99.80	98.57	490	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	25261	25938	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100.00	98.23	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	26128	27510	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	461	461	100.00	100.00	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	27542	27901	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	120	117	100.00	94.17	120	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	28018	29307	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100.00	97.67	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	29321	32464	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100.00	98.85	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	33100	35565	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	822	824	99.64	94.53	823	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	37549	39363	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	EXACTX	605	605	100.00	100.00	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	39372	40259	+	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTX	296	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	40302	40679	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTX	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	40687	41613	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTX	309	309	100.00	99.68	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	41671	42348	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	BLASTX	226	226	100.00	99.12	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	42348	43745	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100.00	98.93	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	100060	101355	+	ncrA	nickel resistance membrane nickel efflux protein NcrA	plus	STRESS	METAL	NICKEL	NICKEL	EXACTX	432	432	100.00	100.00	432	ABF61434.1	nickel resistance membrane nickel efflux protein NcrA	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	101464	101730	+	ncrB	nickel-sensing transcriptional repressor NcrB	plus	STRESS	METAL	NICKEL	NICKEL	EXACTX	89	89	100.00	100.00	89	ABF61435.1	nickel-sensing transcriptional repressor NcrB	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	101746	102873	+	ncrC	Ni(II)/Co(II) efflux transporter permease subunit NcrC	plus	STRESS	METAL	COPPER/NICKEL	COPPER/NICKEL	EXACTX	376	376	100.00	100.00	376	ADF64798.1	Ni(II)/Co(II) efflux transporter permease subunit NcrC	NA	NA
NZ_CP118399	NA	NZ_CP118399.1	103038	103457	+	ncrY	nickel resistance OB fold protein NcrY	plus	STRESS	METAL	NICKEL	NICKEL	EXACTX	140	140	100.00	100.00	140	ABF61437.1	nickel resistance OB fold protein NcrY	NA	NA
NZ_CP118401	NA	NZ_CP118401.1	1167	2045	+	blaKPC-2	carbapenem-hydrolyzing class A beta-lactamase KPC-2	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_004199234.1	carbapenem-hydrolyzing class A beta-lactamase KPC-2	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	16871	17299	-	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTX	143	143	100.00	91.61	143	AAD11743.1	silver-binding protein SilE	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	17553	19025	-	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	491	491	100.00	100.00	491	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	19021	19698	-	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	226	226	100.00	100.00	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	19888	21270	+	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	EXACTX	461	461	100.00	100.00	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	21302	21652	+	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	117	117	100.00	99.15	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	21769	23058	+	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100.00	97.91	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	23072	26215	+	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100.00	98.85	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	26851	29316	+	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	822	824	99.64	94.53	823	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	31300	33114	+	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	EXACTX	605	605	100.00	100.00	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	33123	34010	+	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	EXACTX	296	296	100.00	100.00	296	CAA58526.1	copper-binding protein PcoB	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	34053	34430	+	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	BLASTX	126	126	100.00	99.21	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	34438	35364	+	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	BLASTX	309	309	100.00	99.68	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	35422	36099	+	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTX	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	36099	37496	+	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100.00	99.36	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	53936	54286	+	arsR	As(III)-sensing metalloregulatory transcriptional repressor ArsR	plus	STRESS	METAL	ARSENIC	ARSENIC	EXACTX	117	117	100.00	100.00	117	AAB09624.1	As(III)-sensing metalloregulatory transcriptional repressor ArsR	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	54337	54696	+	arsD	arsenite efflux transporter metallochaperone ArsD	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	120	120	100.00	97.50	120	AAB09625.1	arsenite efflux transporter metallochaperone ArsD	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	54717	56465	+	arsA	arsenite efflux transporter ATPase subunit ArsA	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	583	583	100.00	99.14	583	AAB09626.1	arsenite efflux transporter ATPase subunit ArsA	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	56517	57803	+	arsB	arsenite efflux transporter membrane subunit ArsB	plus	STRESS	METAL	ARSENIC	ARSENITE	BLASTX	429	429	100.00	98.37	429	BAA24823.1	arsenite efflux transporter membrane subunit ArsB	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	57819	58241	+	arsC	glutaredoxin-dependent arsenate reductase	plus	STRESS	METAL	ARSENIC	ARSENATE	BLASTX	141	141	100.00	99.29	141	AAB09628.1	glutaredoxin-dependent arsenate reductase	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	73737	74168	-	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	144	144	100.00	94.44	144	AAC38229.1	mercury resistance transcriptional regulator MerR	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	74240	74587	+	merT	mercuric transport protein MerT	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	116	116	100.00	93.97	116	AAA98222.1	mercuric transport protein MerT	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	74606	74878	+	merP	mercury resistance system periplasmic binding protein MerP	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	91	91	100.00	92.31	91	AAA98223.1	mercury resistance system periplasmic binding protein MerP	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	74884	75126	+	merF	mercury resistance system transport protein MerF	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	81	81	100.00	100.00	81	ABA25986.1	mercury resistance system transport protein MerF	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	76789	77151	+	merD	mercury resistance co-regulator MerD	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	121	121	100.00	98.35	121	AAC38221.1	mercury resistance co-regulator MerD	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	77151	77384	+	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	EXACTX	78	78	100.00	100.00	78	AAC38236.1	broad-spectrum mercury transporter MerE	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	82625	85411	-	clpK	heat shock survival AAA family ATPase ClpK	plus	STRESS	HEAT	NA	NA	BLASTX	929	949	97.89	98.39	929	ASF80763.1	heat shock survival AAA family ATPase ClpK	NA	NA
NZ_CP118406	NA	NZ_CP118406.1	85538	86104	-	hsp20	small heat shock protein sHSP20	plus	STRESS	HEAT	NA	NA	EXACTX	189	189	100.00	100.00	189	CDY80020.1	small heat shock protein sHSP20	NA	NA
NZ_CP118538	NA	NZ_CP118538.1	8222	9034	+	sul2	sulfonamide-resistant dihydropteroate synthase Sul2	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	271	271	100.00	100.00	271	WP_001043265.1	sulfonamide-resistant dihydropteroate synthase Sul2	NA	NA
NZ_CP118538	NA	NZ_CP118538.1	9098	9898	+	aph(3'')-Ib	aminoglycoside O-phosphotransferase APH(3'')-Ib	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	BLASTX	267	267	100.00	99.63	267	WP_001082319.1	aminoglycoside O-phosphotransferase APH(3'')-Ib	NA	NA
NZ_CP118538	NA	NZ_CP118538.1	9901	10734	+	aph(6)-Id	aminoglycoside O-phosphotransferase APH(6)-Id	core	AMR	AMR	AMINOGLYCOSIDE	STREPTOMYCIN	EXACTX	278	278	100.00	100.00	278	WP_000480968.1	aminoglycoside O-phosphotransferase APH(6)-Id	NA	NA
NZ_CP118538	NA	NZ_CP118538.1	11461	12318	-	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
NZ_CP118538	NA	NZ_CP118538.1	15140	16012	+	blaCTX-M-15	extended-spectrum class A beta-lactamase CTX-M-15	core	AMR	AMR	BETA-LACTAM	CEPHALOSPORIN	ALLELEX	291	291	100.00	100.00	291	WP_000239590.1	extended-spectrum class A beta-lactamase CTX-M-15	NA	NA
NZ_CP118538	NA	NZ_CP118538.1	20656	21309	+	qnrS1	quinolone resistance pentapeptide repeat protein QnrS1	core	AMR	AMR	QUINOLONE	QUINOLONE	ALLELEX	218	218	100.00	100.00	218	WP_001516695.1	quinolone resistance pentapeptide repeat protein QnrS1	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	5597	6028	-	pcoE	copper resistance system metallochaperone PcoE	plus	STRESS	METAL	COPPER	COPPER	BLASTX	144	144	100.00	98.61	144	CAA58532.1	copper resistance system metallochaperone PcoE	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	6249	7646	-	pcoS	copper resistance membrane spanning protein PcoS	plus	STRESS	METAL	COPPER	COPPER	BLASTX	466	466	100.00	98.50	466	CAA58530.1	copper resistance membrane spanning protein PcoS	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	7646	8323	-	pcoR	copper response regulator transcription factor PcoR	plus	STRESS	METAL	COPPER	COPPER	EXACTX	226	226	100.00	100.00	226	CAA58529.1	copper response regulator transcription factor PcoR	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	8381	9307	-	pcoD	copper resistance inner membrane protein PcoD	plus	STRESS	METAL	COPPER	COPPER	EXACTX	309	309	100.00	100.00	309	CAA58528.1	copper resistance inner membrane protein PcoD	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	9315	9692	-	pcoC	copper resistance system metallochaperone PcoC	plus	STRESS	METAL	COPPER	COPPER	EXACTX	126	126	100.00	100.00	126	CAA58527.1	copper resistance system metallochaperone PcoC	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	9735	10622	-	pcoB	copper-binding protein PcoB	plus	STRESS	METAL	COPPER	COPPER	BLASTX	296	296	100.00	99.66	296	CAA58526.1	copper-binding protein PcoB	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	10631	12445	-	pcoA	multicopper oxidase PcoA	plus	STRESS	METAL	COPPER	COPPER	EXACTX	605	605	100.00	100.00	605	CAA58525.1	multicopper oxidase PcoA	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	14430	16895	-	silP	Ag(+)-translocating P-type ATPase SilP	plus	STRESS	METAL	SILVER	SILVER	BLASTX	822	824	99.64	95.87	823	AAD11750.1	Ag(+)-translocating P-type ATPase SilP	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	17531	20674	-	silA	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	1048	1048	100.00	98.57	1048	AAD11749.1	Cu(+)/Ag(+) efflux RND transporter permease subunit SilA	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	20688	21977	-	silB	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	430	430	100.00	96.05	430	AAD11748.1	Cu(+)/Ag(+) efflux RND transporter periplasmic adaptor subunit SilB	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	22094	22444	-	silF	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	117	117	100.00	96.58	117	KGL71342.1	Cu(+)/Ag(+) efflux RND transporter periplasmic metallochaperone SilF	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	22476	23858	-	silC	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	461	461	100.00	97.18	461	SPD96884.1	Cu(+)/Ag(+) efflux RND transporter outer membrane channel SilC	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	24048	24725	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100.00	98.23	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	24721	26190	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	490	491	99.80	94.29	490	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	137793	138218	-	merR	mercury resistance transcriptional regulator MerR	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	142	144	98.61	92.96	142	CAA77320.1	mercury resistance transcriptional regulator MerR	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	138681	140363	+	merA	mercury(II) reductase	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	561	561	100.00	93.23	561	ACU65296.1	mercury(II) reductase	NA	NA
NZ_CP118553	NA	NZ_CP118553.1	140746	140979	+	merE	broad-spectrum mercury transporter MerE	plus	STRESS	METAL	MERCURY	MERCURY	BLASTX	78	78	100.00	96.15	78	AAC38236.1	broad-spectrum mercury transporter MerE	NA	NA
NZ_CP118554	NA	NZ_CP118554.1	5895	6572	+	silR	copper/silver response regulator transcription factor SilR	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	226	226	100.00	97.79	226	SPD96883.1	copper/silver response regulator transcription factor SilR	NA	NA
NZ_CP118554	NA	NZ_CP118554.1	6568	8037	+	silS	copper/silver sensor histidine kinase SilS	plus	STRESS	METAL	COPPER/SILVER	COPPER/SILVER	BLASTX	490	491	99.80	97.35	490	SPD96882.1	copper/silver sensor histidine kinase SilS	NA	NA
NZ_CP118554	NA	NZ_CP118554.1	8294	8722	+	silE	silver-binding protein SilE	plus	STRESS	METAL	SILVER	SILVER	BLASTX	143	143	100.00	91.61	143	AAD11743.1	silver-binding protein SilE	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	68996	69460	-	terW	tellurium resistance protein TerW	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTX	155	155	100.00	100.00	155	AAC44736.1	tellurium resistance protein TerW	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	76031	76609	+	terZ	tellurium resistance-associated protein TerZ	plus	STRESS	METAL	TELLURIUM	TELLURIUM	EXACTX	193	193	100.00	100.00	193	AAA86846.1	tellurium resistance-associated protein TerZ	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	79359	79934	+	terD	tellurium resistance membrane protein TerD	plus	STRESS	METAL	TELLURIUM	TELLURIUM	BLASTX	192	192	100.00	95.31	192	AAA98292.1	tellurium resistance membrane protein TerD	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	98796	99674	+	blaKPC-4	carbapenem-hydrolyzing class A beta-lactamase KPC-4	core	AMR	AMR	BETA-LACTAM	CARBAPENEM	ALLELEX	293	293	100.00	100.00	293	WP_015062847.1	carbapenem-hydrolyzing class A beta-lactamase KPC-4	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	105394	106251	+	blaTEM-1	broad-spectrum class A beta-lactamase TEM-1	core	AMR	AMR	BETA-LACTAM	BETA-LACTAM	ALLELEX	286	286	100.00	100.00	286	WP_000027057.1	broad-spectrum class A beta-lactamase TEM-1	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	106740	107552	-	aph(3')-Ia	aminoglycoside O-phosphotransferase APH(3')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	KANAMYCIN	EXACTX	271	271	100.00	100.00	271	WP_000018330.1	aminoglycoside O-phosphotransferase APH(3')-Ia	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	113619	114521	+	mph(A)	Mph(A) family macrolide 2'-phosphotransferase	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	EXACTX	301	301	100.00	100.00	301	WP_000219391.1	Mph(A) family macrolide 2'-phosphotransferase	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	114521	115756	+	mrx(A)	phosphorylated macrolide efflux MFS transporter Mrx(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN/SPIRAMYCIN/TELITHROMYCIN	EXACTX	412	412	100.00	100.00	412	WP_000004159.1	phosphorylated macrolide efflux MFS transporter Mrx(A)	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	121165	122001	-	sul1	sulfonamide-resistant dihydropteroate synthase Sul1	core	AMR	AMR	SULFONAMIDE	SULFONAMIDE	EXACTX	279	279	100.00	100.00	279	WP_000259031.1	sulfonamide-resistant dihydropteroate synthase Sul1	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	121998	122342	-	qacEdelta1	quaternary ammonium compound efflux SMR transporter QacE delta 1	core	STRESS	BIOCIDE	QUATERNARY AMMONIUM	QUATERNARY AMMONIUM	ALLELEX	115	115	100.00	100.00	115	WP_000679427.1	quaternary ammonium compound efflux SMR transporter QacE delta 1	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	122509	123297	-	ant(3'')-Ia	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA	core	AMR	AMR	AMINOGLYCOSIDE	SPECTINOMYCIN/STREPTOMYCIN	BLASTX	263	263	100.00	99.62	263	WP_063840416.1	ANT(3'')-Ia family aminoglycoside nucleotidyltransferase AadA17	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	123358	123888	-	ant(2'')-Ia	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	core	AMR	AMR	AMINOGLYCOSIDE	GENTAMICIN/KANAMYCIN/TOBRAMYCIN	EXACTX	177	177	100.00	100.00	177	WP_000381802.1	aminoglycoside nucleotidyltransferase ANT(2'')-Ia	NA	NA
NZ_CP118568	NA	NZ_CP118568.1	138567	139118	+	aac(6')-Ib-cr5	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	core	AMR	AMR	AMINOGLYCOSIDE/QUINOLONE	AMIKACIN/KANAMYCIN/QUINOLONE/TOBRAMYCIN	ALLELEX	184	184	100.00	100.00	184	WP_063840321.1	fluoroquinolone-acetylating aminoglycoside 6'-N-acetyltransferase AAC(6')-Ib-cr5	NA	NA
