Biosample,Contig,Genus,Species,Predicted_mobility,Size,Relaxase,PCN,Percentage_DNA_load,Total_DNA_load,Replicon_type,Replicon_form,Chromosome_size,GC,Plasmids_per_cell,Topology,Predicted_PTU
GCF_004768625,NZ_CP038607.1,Salmonella,Salmonella enterica,non-mobilizable,2244,No MOB,30.7725635164103,1.34841932816564,69053.6325308248,rep_cluster_2335,Single replicons,5121080,51.6042780748663,3,circular,PTU-E76
GCF_004768625,NZ_CP038606.1,Salmonella,Salmonella enterica,mobilizable,4018,Multiple MOB,6.73842983151303,0.528697287740464,27075.0110630194,ColRNAI_rep_cluster_1987,Single replicons,5121080,53.2603285216526,3,circular,-
GCF_004768645,NZ_CP038596.1,Salmonella,Salmonella enterica,mobilizable,27788,MOBP,8.16902293982825,4.89919688964582,227000.809451947,IncP,Single replicons,4633429,59.9107528429538,5,circular,-
GCF_004768645,NZ_CP038599.1,Salmonella,Salmonella enterica,mobilizable,3223,Multiple MOB,20.7602060230252,1.44407401110949,66910.1440122101,ColRNAI_rep_cluster_1987,Single replicons,4633429,56.3450201675458,5,circular,PTU-E3
GCF_004768645,NZ_CP038598.1,Salmonella,Salmonella enterica,mobilizable,4448,Multiple MOB,27.8396811179935,2.67255420581248,123830.901612835,ColRNAI_rep_cluster_1987,Single replicons,4633429,54.7886690647482,5,circular,PTU-E3
GCF_004768645,NZ_CP038600.1,Salmonella,Salmonella enterica,mobilizable,2097,No MOB,66.7785707254037,3.02226844980621,140034.662811172,ColpVC,Single replicons,4633429,55.5555555555556,5,circular,PTU-E11
GCF_004768665,NZ_CP038611.1,Salmonella,Salmonella enterica,non-mobilizable,2244,No MOB,19.7578294409375,0.865839035713132,44336.5692654638,rep_cluster_2335,Single replicons,5120648,51.6042780748663,3,circular,PTU-E76
GCF_004768665,NZ_CP038610.1,Salmonella,Salmonella enterica,mobilizable,4018,MOBP,4.59177462574403,0.360301087796691,18449.7504462395,ColRNAI_rep_cluster_1987,Single replicons,5120648,53.2603285216526,3,circular,PTU-E3
GCF_004798765,NZ_CP039282.1,Salmonella,Salmonella enterica,non-mobilizable,2244,No MOB,17.9363342570025,0.78596822379689,40249.1340727137,rep_cluster_2335,Single replicons,5120962,51.6042780748663,3,circular,PTU-E76
GCF_004798765,NZ_CP039281.1,Salmonella,Salmonella enterica,mobilizable,4018,MOBP,4.42950155238275,0.347546754642466,17797.7372374739,ColRNAI_rep_cluster_1987,Single replicons,5120962,53.2603285216526,3,circular,PTU-E3
GCF_004847605,NZ_CP039475.1,Salmonella,Salmonella enterica,conjugative,95348,MOBP,1.49048291200997,3.00673059269316,142114.564694327,IncI1/B/O,Single replicons,4726548,49.2931157444309,2,circular,PTU-I1
GCF_004848885,NZ_CP039495.1,Salmonella,Salmonella enterica,non-mobilizable,47543,No MOB,10.5970662825573,10.659395372297,503816.32227162,-,Single replicons,4726500,48.6591085964285,2,circular,-
GCF_005537135,NZ_CP040319.1,Salmonella,Salmonella enterica,non-mobilizable,47477,No MOB,2.01207870217201,1.94628970727091,95527.4605430207,IncFIA,Single replicons,4908183,48.7709838448091,2,circular,-
GCF_005537135,NZ_CP040320.1,Salmonella,Salmonella enterica,mobilizable,3372,MOBP,12.029389104555,0.826438216760856,40563.1000605595,-,Single replicons,4908183,55.1008303677343,2,circular,PTU-E14
GCF_005885855,NZ_CP040563.1,Salmonella,Salmonella enterica,mobilizable,3609,MOBF,41.0589529994584,3.02288128232954,148181.761375046,rep_cluster_2350,Single replicons,4902004,43.25297866445,1,circular,PTU-E51
GCF_005890095,NZ_CP040649.1,Salmonella,Salmonella enterica,non-mobilizable,7180,No MOB,3.58516029084651,0.524709400723055,25741.450888278,IncFIA,Single replicons,4905849,46.0445682451253,2,circular,PTU-FE
GCF_005890095,NZ_CP040650.1,Salmonella,Salmonella enterica,mobilizable,3095,MOBP,12.006415911697,0.757460273373728,37159.8572467023,-,Single replicons,4905849,55.1211631663974,2,circular,PTU-E1
GCF_005890175,NZ_CP040652.1,Salmonella,Salmonella enterica,non-mobilizable,84296,No MOB,3.2916501036204,5.63288286449545,277472.937134785,IncFIA,Single replicons,4925949,49.7449463794249,2,circular,-
GCF_005890175,NZ_CP040653.1,Salmonella,Salmonella enterica,mobilizable,3372,Multiple MOB,14.2284372292038,0.973990805363095,47978.2903368753,-,Single replicons,4925949,55.1008303677343,2,circular,PTU-E14
GCF_005954705,NZ_CP040670.1,Salmonella,Salmonella enterica,mobilizable,3208,MOBF,47.2304343581101,3.08954105701062,151515.233420817,rep_cluster_2350,Single replicons,4904134,49.3765586034913,2,circular,PTU-E1
GCF_005954705,NZ_CP040669.1,Salmonella,Salmonella enterica,conjugative,107560,MOBF,1.01345011215906,2.22275113330567,109006.694063829,IncFIB,Single replicons,4904134,53.4064708069914,2,circular,PTU-FS
GCF_006365335,NZ_CP041006.1,Salmonella,Salmonella enterica,conjugative,93933,MOBF,1.83551273537822,3.5494713889742,172415.217772283,"IncFIB,IncFII",Multiple replicons,4857490,53.1272289823598,2,circular,PTU-FS
GCF_006385115,NZ_CP041027.1,Salmonella,Salmonella enterica,conjugative,190723,Multiple MOB,2.66310949505268,10.2227525199806,507916.232224932,IncC,Single replicons,4968488,52.9091929132826,2,circular,-
GCF_006385115,NZ_CP041028.1,Salmonella,Salmonella enterica,mobilizable,4236,MOBP,56.9137304835387,4.85231246061719,241086.56232827,ColRNAI_rep_cluster_1987,Single replicons,4968488,53.9896128423041,2,circular,PTU-E3
GCF_006741505,NZ_AP019694.1,Salmonella,Salmonella enterica,non-mobilizable,2345,No MOB,14.1865802779592,0.667944913078682,33267.5307518142,rep_cluster_2335,Single replicons,4980580,49.4243070362473,2,circular,PTU-E76
GCF_006741505,NZ_AP019693.1,Salmonella,Salmonella enterica,mobilizable,4096,MOBP,6.13164341932367,0.50426278557015,25115.2114455498,"ColRNAI_rep_cluster_1987,rep_cluster_2406",Multiple replicons,4980580,55.517578125,2,circular,PTU-E3
GCF_008124065,NZ_CP043216.1,Salmonella,Salmonella enterica,conjugative,37697,MOBP,3.3824783557817,2.6836331468727,127509.286577903,IncX1,Single replicons,4751368,41.1783431042258,2,circular,PTU-X1
GCF_008124065,NZ_CP043215.1,Salmonella,Salmonella enterica,conjugative,165649,Multiple MOB,1.52231214270582,5.30730274159098,252169.484127077,IncC,Single replicons,4751368,52.622714293476,2,circular,PTU-C
GCF_009648735,NZ_CP045756.1,Salmonella,Salmonella enterica,conjugative,99458,MOBP,1.01126300928349,2.12793832078404,100578.196377317,IncI-gamma/K1,Single replicons,4726556,49.5304550664602,2,circular,PTU-I1
GCF_009648795,NZ_CP045765.1,Salmonella,Salmonella enterica,mobilizable,4773,MOBP,3.61551235229352,0.359940139244683,17256.840457497,ColRNAI_rep_cluster_1987,Single replicons,4794364,53.3207626230882,3,circular,PTU-E3
GCF_009650355,NZ_CP045055.1,Salmonella,Salmonella enterica,conjugative,40386,MOBP,1.25589547498634,1.02872683267805,50720.5946527984,IncX3,Single replicons,4930424,45.4934878423216,3,circular,-
GCF_009650355,NZ_CP045053.1,Salmonella,Salmonella enterica,non-mobilizable,26060,No MOB,2.88428389805494,1.52450252520497,75164.4383833117,IncFII,Single replicons,4930424,48.3883346124328,3,circular,PTU-E73
GCF_009650355,NZ_CP045054.1,Salmonella,Salmonella enterica,conjugative,270881,MOBF,2.10271238384131,11.5524513357739,569584.833247317,-,Single replicons,4930424,51.3450555779106,3,circular,-
GCF_009650375,NZ_CP045057.1,Salmonella,Salmonella enterica,non-mobilizable,26057,No MOB,2.80754336695501,1.48377070994626,73156.1575127468,IncFII,Single replicons,4930422,48.382392447327,2,circular,PTU-E73
GCF_009650375,NZ_CP045058.1,Salmonella,Salmonella enterica,conjugative,270878,MOBF,2.08816305827069,11.4723939025553,565637.432898247,-,Single replicons,4930422,51.3445167197041,2,circular,-
GCF_009650395,NZ_CP045060.1,Salmonella,Salmonella enterica,non-mobilizable,26056,No MOB,2.23601018051784,1.18167379784223,58261.4812635729,IncFII,Single replicons,4930420,48.3804114215536,3,circular,PTU-E73
GCF_009650395,NZ_CP045061.1,Salmonella,Salmonella enterica,conjugative,270863,MOBF,2.13509301905808,11.729582883834,578317.700421127,-,Single replicons,4930420,51.3418222496244,3,circular,-
GCF_009664555,NZ_CP045946.1,Salmonella,Salmonella enterica,mobilizable,3691,Multiple MOB,49.1485107273287,3.85559379317596,181407.15309457,-,Single replicons,4705038,51.3410999729071,1,circular,PTU-E1
GCF_009664575,NZ_CP045948.1,Salmonella,Salmonella enterica,mobilizable,4251,MOBP,148.788255945241,12.7397956275981,632498.876023219,ColRNAI_rep_cluster_1987,Single replicons,4964749,54.1754881204423,1,circular,PTU-E3
GCF_009664595,NZ_CP045951.1,Salmonella,Salmonella enterica,conjugative,93769,MOBP,1.84184826999138,3.54953064850994,172708.270428821,IncI-gamma/K1,Single replicons,4865665,49.3190713348761,2,circular,PTU-I1
GCF_009664595,NZ_CP045950.1,Salmonella,Salmonella enterica,conjugative,93865,MOBF,2.25296422242825,4.34626072157101,211474.486738228,"IncFIB,IncFII",Multiple replicons,4865665,53.1081872902573,2,circular,PTU-FS
GCF_009664635,NZ_CP045953.1,Salmonella,Salmonella enterica,conjugative,144821,MOBF,2.62565172376573,7.57154513657226,380249.508287476,IncC,Single replicons,5022086,52.18234924493,1,circular,-
GCF_009664895,NZ_CP045957.1,Salmonella,Salmonella enterica,conjugative,41464,MOBP,2.06864391492238,1.84770414779741,85774.2512883415,rep_cluster_2175,Single replicons,4642207,45.2947134863978,1,circular,PTU-?
GCF_009729955,NZ_CP046281.1,Salmonella,Salmonella enterica,mobilizable,58747,No MOB,1.42038074542964,1.82381413114263,83443.1076517549,IncFIB,Single replicons,4575198,49.0101622210496,1,circular,-
GCF_009729975,NZ_CP046284.1,Salmonella,Salmonella enterica,conjugative,87018,MOBP,2.88918585293164,5.14687122524085,251411.174550405,IncI-gamma/K1,Single replicons,4884738,49.740283619481,2,circular,PTU-I1
GCF_009729975,NZ_CP046282.1,Salmonella,Salmonella enterica,conjugative,94642,MOBF,1.86118214685063,3.6060480775476,176146.000742237,"IncFIB,IncFII",Multiple replicons,4884738,53.0979903214218,2,circular,PTU-FS
GCF_009734305,NZ_CP046430.1,Salmonella,Salmonella enterica,conjugative,83365,MOBC,1.20792788493424,2.0923631061798,100698.908127543,IncY,Single replicons,4812688,51.3980687338811,1,circular,PTU-E50
GCF_009756455,NZ_CP036173.1,Salmonella,Salmonella enterica,mobilizable,4418,MOBP,18.9338000295659,1.67933779574525,83649.5285306223,ColRNAI_rep_cluster_1987,Single replicons,4981102,52.9198732458126,1,circular,PTU-E3
GCF_009756585,NZ_CP037878.1,Salmonella,Salmonella enterica,mobilizable,6760,No MOB,16.5173361073499,2.24013710171784,111657.192085685,rep_cluster_2350,Single replicons,4984391,46.2869822485207,1,circular,PTU-?
GCF_009857075,NZ_CP047324.1,Salmonella,Salmonella enterica,conjugative,93832,MOBF,1.59976753339756,3.08215993117748,150109.38719376,"IncFIB,IncFII",Multiple replicons,4870266,53.1162076903402,1,circular,PTU-FS
GCF_012049805,NZ_CP050707.1,Salmonella,Salmonella enterica,conjugative,108447,MOBF,4.21425960173312,9.76642182139089,457023.811029151,"IncFIA,IncFII,IncX1",Multiple replicons,4679542,53.0019272086826,2,circular,-
GCF_012050205,NZ_CP050710.1,Salmonella,Salmonella enterica,conjugative,90315,MOBF,2.49098544948019,4.80732935046577,224973.350869803,"IncFIA,IncFII,IncX1",Multiple replicons,4679799,51.9182859990035,2,circular,-
GCF_012050525,NZ_CP050713.1,Salmonella,Salmonella enterica,conjugative,106652,MOBF,3.80583767422246,8.67467154515025,405900.199631174,"IncFIA,IncFII,IncX1",Multiple replicons,4679142,52.7800697595919,3,circular,-
GCF_012050525,NZ_CP050715.1,Salmonella,Salmonella enterica,mobilizable,3374,MOBP,56.4124103994109,4.06774303253914,190335.472687612,-,Single replicons,4679142,55.2459988144635,3,circular,PTU-E14
GCF_012050905,NZ_CP050724.1,Salmonella,Salmonella enterica,conjugative,115154,Multiple MOB,4.1949903808714,10.3229487459404,483069.922318865,"IncFIA,IncFII,IncN,IncX1",Multiple replicons,4679573,51.1193705820032,2,circular,-
GCF_012051245,NZ_CP050730.1,Salmonella,Salmonella enterica,non-mobilizable,2708,No MOB,61.7643518404997,3.37044778770126,167257.864784073,-,Single replicons,4962482,32.4963072378139,2,circular,-
GCF_012051385,NZ_CP050733.1,Salmonella,Salmonella enterica,mobilizable,4593,MOBP,18.9363197150304,1.72618284027048,86974.5164511348,rep_cluster_2350,Single replicons,5038546,50.4463313738297,2,circular,PTU-E1
GCF_012051625,NZ_CP050738.1,Salmonella,Salmonella enterica,mobilizable,4715,No MOB,60.9195070617203,5.85390593568206,287235.475796011,"rep_cluster_2350,rep_cluster_2370",Multiple replicons,4906732,41.0816542948038,4,circular,PTU-E58
GCF_012051625,NZ_CP050737.1,Salmonella,Salmonella enterica,mobilizable,6062,MOBP,10.8710924910452,1.34306423665927,65900.5626807162,rep_cluster_2350,Single replicons,4906732,47.3111184427582,4,circular,PTU-E1
GCF_012051625,NZ_CP050735.1,Salmonella,Salmonella enterica,conjugative,150326,MOBF,1.05646186749396,3.23664888754667,158813.686692897,"IncFIA,IncFIB,IncFIC,IncFII,IncQ1",Multiple replicons,4906732,51.6124955097588,4,circular,PTU-FE
GCF_012052225,NZ_CP050755.1,Salmonella,Salmonella enterica,mobilizable,4074,MOBQ,20.4185649520225,1.66520568869858,83185.2336145395,rep_cluster_1778,Single replicons,4995493,49.8772704958272,2,circular,PTU-E10
GCF_012052605,NZ_CP050776.1,Salmonella,Salmonella enterica,mobilizable,2677,MOBF,83.824231176556,4.73391504171315,224397.46685964,rep_cluster_2350,Single replicons,4740209,46.0216660440792,5,circular,PTU-E1
GCF_012052605,NZ_CP050774.1,Salmonella,Salmonella enterica,mobilizable,4677,No MOB,45.3379882788836,4.47334223407319,212045.771180338,rep_cluster_2350,Single replicons,4740209,43.7459910198845,5,circular,PTU-E58
GCF_012052605,NZ_CP050773.1,Salmonella,Salmonella enterica,non-mobilizable,34285,No MOB,2.82900371864068,2.0461627850923,96992.3924935957,IncX1,Single replicons,4740209,47.2801516698265,5,circular,-
GCF_012052605,NZ_CP050775.1,Salmonella,Salmonella enterica,mobilizable,4234,MOBQ,26.8140337159101,2.39505512843766,113530.618753164,Col156,Single replicons,4740209,55.384978743505,5,circular,PTU-E20
GCF_012053145,NZ_CP050768.1,Salmonella,Salmonella enterica,non-mobilizable,2986,No MOB,40.1356765724428,2.46652927314622,119845.130245314,rep_cluster_2374,Single replicons,4858857,45.244474212994,4,circular,-
GCF_012053145,NZ_CP050766.1,Salmonella,Salmonella enterica,mobilizable,3916,MOBF,81.348863161125,6.55631865969641,318562.148138965,rep_cluster_2350,Single replicons,4858857,43.2073544433095,4,circular,-
GCF_012053145,NZ_CP050765.1,Salmonella,Salmonella enterica,mobilizable,30641,No MOB,5.79301422945483,3.65319969294683,177503.749004725,"IncX1,rep_cluster_2335",Multiple replicons,4858857,48.8789530367808,4,circular,-
GCF_012053145,NZ_CP050767.1,Salmonella,Salmonella enterica,mobilizable,3373,MOBP,70.0564832625126,4.86329435182915,236300.518044455,-,Single replicons,4858857,55.2920249036466,4,circular,PTU-E1
GCF_012053905,NZ_CP050784.1,Salmonella,Salmonella enterica,non-mobilizable,255307,No MOB,1.00566462258399,5.32982246460464,256753.217798051,"IncHI2A,IncN,rep_cluster_1088",Multiple replicons,4817294,47.6422503104106,1,circular,PTU-HI2
GCF_012054045,NZ_CP050781.1,Salmonella,Salmonella enterica,mobilizable,4234,MOBQ,11.6842428985759,1.04267067130059,49471.0844325703,Col156,Single replicons,4744651,55.384978743505,3,circular,PTU-E20
GCF_012054045,NZ_CP050782.1,Salmonella,Salmonella enterica,mobilizable,3372,MOBP,18.1234282363334,1.28802308142192,61112.2000129161,-,Single replicons,4744651,55.3084223013049,3,circular,PTU-E1
GCF_012169275,NZ_CP048777.1,Salmonella,Salmonella enterica,mobilizable,27511,No MOB,2.26495398649788,1.29456622801694,62311.1491225431,IncX1,Single replicons,4813284,51.0595761695322,2,circular,PTU-E54
GCF_013348865,NZ_CP054717.1,Salmonella,Salmonella enterica,conjugative,162029,MOBP,3.30869962016397,11.1824795522953,536105.290755547,"IncFIB,IncFII,IncFII",Multiple replicons,4794154,49.8750223725382,3,circular,-
GCF_013348865,NZ_CP054716.1,Salmonella,Salmonella enterica,non-mobilizable,51651,No MOB,2.73255031538422,2.94398044660039,141138.95633991,-,Single replicons,4794154,43.5751485934445,3,circular,-
GCF_013348865,NZ_CP054718.1,Salmonella,Salmonella enterica,non-mobilizable,118798,No MOB,1.74056683223622,4.31308336227828,206775.858535999,-,Single replicons,4794154,48.879610767858,3,circular,-
GCF_013415925,NZ_CP058811.1,Salmonella,Salmonella enterica,conjugative,90483,MOBP,3.05935803170928,5.68959240706008,276819.892783151,IncI-gamma/K1,Single replicons,4865373,50.7034470563531,4,circular,PTU-I1
GCF_013415925,NZ_CP058809.1,Salmonella,Salmonella enterica,conjugative,93853,MOBF,2.7951456003446,5.39183326805861,262332.800029141,"IncFIB,IncFII",Multiple replicons,4865373,53.1096501976495,4,circular,PTU-FS
GCF_013415925,NZ_CP058810.1,Salmonella,Salmonella enterica,conjugative,205772,MOBH,2.65713340667725,11.2378568993331,546763.655358791,"IncFIA,IncQ1",Multiple replicons,4865373,46.8144353945143,4,circular,PTU-HI1A
GCF_013415925,NZ_CP058808.1,Salmonella,Salmonella enterica,mobilizable,3752,MOBQ,38.6282726998006,2.97887292854324,144933.279169652,Col156,Single replicons,4865373,51.2526652452026,4,circular,PTU-E19
GCF_014334175,NZ_CP060511.1,Salmonella,Salmonella enterica,mobilizable,2978,No MOB,14.3542791797344,0.918428328249198,42747.0433972489,rep_cluster_2335,Single replicons,4654369,48.2202820685023,3,circular,PTU-E76
GCF_014334175,NZ_CP060509.1,Salmonella,Salmonella enterica,conjugative,209422,MOBP,1.31113480008785,5.89941347804606,274580.472103998,IncC,Single replicons,4654369,51.8913963193934,3,circular,-
GCF_014334175,NZ_CP060510.1,Salmonella,Salmonella enterica,mobilizable,3372,MOBP,14.8582818091588,1.07645367740468,50102.1262604834,-,Single replicons,4654369,55.1304863582444,3,circular,PTU-E1
GCF_014334195,NZ_CP060513.1,Salmonella,Salmonella enterica,conjugative,254662,Multiple MOB,1.1008705728224,5.98216726337782,280349.901816099,IncFIB,Single replicons,4686427,49.5429235614265,2,circular,-
GCF_014334235,NZ_CP060520.1,Salmonella,Salmonella enterica,mobilizable,4073,No MOB,8.86023275964824,0.765302572907077,36087.7280300473,rep_cluster_2350,Single replicons,4715485,44.095261478026,4,circular,PTU-E58
GCF_014334235,NZ_CP060521.1,Salmonella,Salmonella enterica,mobilizable,3830,No MOB,14.4798893495337,1.17608212535326,55457.9762087141,rep_cluster_2335,Single replicons,4715485,52.9242819843342,4,circular,-
GCF_014334235,NZ_CP060519.1,Salmonella,Salmonella enterica,conjugative,64443,MOBP,2.66313604986374,3.63950848028079,171620.476461369,IncI2,Single replicons,4715485,42.8549260586875,4,circular,PTU-I2
GCF_014334235,NZ_CP060518.1,Salmonella,Salmonella enterica,non-mobilizable,233305,No MOB,1.1814569135479,5.84541792022015,275639.805215293,"IncHI2A,IncQ1,rep_cluster_1088",Multiple replicons,4715485,46.5399369923491,4,circular,PTU-HI2
GCF_014334255,NZ_CP060524.1,Salmonella,Salmonella enterica,conjugative,33310,MOBP,1.34608001672859,0.958153741155082,44837.9253572292,IncX4,Single replicons,4679617,41.8462924046833,3,circular,PTU-X4
GCF_014334255,NZ_CP060523.1,Salmonella,Salmonella enterica,non-mobilizable,59372,No MOB,1.18822630238428,1.50754585311489,70547.3720251592,"IncFIB,IncFII",Multiple replicons,4679617,51.9470457454692,3,circular,PTU-FS
GCF_014334255,NZ_CP060525.1,Salmonella,Salmonella enterica,mobilizable,2096,No MOB,32.7493763223148,1.46684424754359,68642.6927715719,ColpVC,Single replicons,4679617,55.5820610687023,3,circular,PTU-E11
GCF_014858545,NZ_CP062224.1,Salmonella,Salmonella enterica,conjugative,270696,MOBH,1.06995375843092,6.23462268888185,289632.202592216,"IncHI2A,rep_cluster_1088",Multiple replicons,4645545,47.3653101634306,1,circular,PTU-HI2
